Type	ID	Name	Comment
10	638	Taunt	"Provoke enemies so that they only target their attacks on you."
10	639	Soundless Vacuum	"Summon a powerful wind that will stifle all sound, suppressing enemy skills. (Required Equipment: One-Handed Weapon.)"
10	640	Immortal Form	"Transform into an form endowed with maximized Defense Power and Max HP. (Required Equipment: One-Handed Weapon.)"
10	641	Advanced Defense Training	"Increase Defense Power."
10	642	One-Handed Combat Mastery	"Increase Attack Power when equipped with a One-Handed Weapon."
10	643	Actual Battle Training	"Increase Attack Speed when equipped with a One-Handed Weapon."
10	644	Advanced Shield Mastery	"Increase Defense Power when equiped with a Shield."
10	645	Triple Strike	"Strike an enemy three times at its vital points in a single combination attack. (Required Epuipment: One-Handed Sword, One-Handed Melee Weapon.)"
10	646	Safe Guard	"Instantly increase Defense Power and Dodge Rate. (Required Equipment: Shield.)"
10	647	Shield Barrier	"Increase Dodge Rate by effectively using a Shield to defend against enemy attacks. (Required Equipment: Sheild.)"
10	648	Battle Alertness	"Perceive hidden enemies that cannot normally be seens."
10	649	Staminal Training	"Increase Maximum HP amount."
10	650	Refreshment	"Increase HP Recovery Rate."
10	651	Sword Master Form	"Transform into a sword wielding form that has maximized Attack Power and Attack Speed. (Required Equipment: Two-Handed Weapon.)"
10	652	Melee Combat Mastery	"Increase Attack Speed when equipped with a Two-Handed Weapon."
10	653	Two-Handed Battle Mastery	"Increase Attack Power when equipped with a Two-Handed Weapon."
10	654	Battle Sense Mastery	"Increase Attack Speed when equipped with a Two-Handed Weapon."
10	655	Advanced Two-Handed Sword Mastery	"Increase Attack Power when equipped with a Two-Handed Sword."
10	656	Geon Archangel Crumpler	"Focus the totality of a sword's destructive power to inflict tremendously critical damage. (Required Equipment: Two-Handed Sword.)"
10	657	Combat Howl	"Loudly scream to damage nearby enemies and reduce their Defense Power."
10	658	War Howl	"Loudly scream to greatly decrease the Defense Power of nearby enemies."
10	659	Seismic Impact	"Smash a Two-Handed Sword into the ground to generate an impact that will damage nearby enemies. (Required Equipment: Two-Handed Sword.)"
10	660	Advanced Spear Mastery	"Increase Attack Power when equipped with a Spear."
10	661	Longinus's Spear	"Inflict critical damage to the enemy by thoroughly piercing it with a spear. (Required Equipment: Two-Handed Spear.)"
10	662	Combat Scream	"Loudly scream to damage nearby enemies and reduce their Attack Speed."
10	663	War Scream	"Loudly scream to greatly decrease the Attack Speed of nearby enemies."
10	664	Achilles's Heel Strike	"Spin a spear to slice the ankles of nearby enemies. (Required Equipment: Two-Handed Spear.)"
10	665	Advanced Axe Mastery	"Increase Attack Power when equipped with an Axe."
10	666	Vaulting Axe Smash	"Jump and then powerfully swing an axe downward at an enemy with a blow that will reduce its Attack Speed and Movement Speed. (Required Equipment: Two-Handed Axe.)"
10	667	Combat Cry	"Scream loudly to damage nearby enemies and greatly reduce their Attack Power."
10	668	War Cry	"Scream loudly to greatly reduce the Attack Power of nearby enemies."
10	669	Axe Slugger	"Attack an enemy with a powerful axe blow that will stun it. (Required Equipment: Two-Handed Axe.) "
10	670	Motion Sensing	"Increase Accuracy Rate by training your eyes to perceive and track the enemy's body movements."
10	671	Berserk	"Increase Attack Power at the cost of reducing Defense Power. (Required Equipment: Two-Handed Weapon.)"
10	672	Quick Step	"Increase Movement Speed through arduous training."
10	673	Battle March	"Increase Defense Power and Attack Power at the cost of reducing Movement Speed. (Required Equipment: Shield.)"
10	674	Sword Force	"Focus your spritual energy into the blade of a sword to attack an enemy from a distance. (Required Equipment: One-Handed Weapon.)"
10	676	Staff Mastery	"Increase Attack Power and Magic Attack Power when equipped with a Staff."
10	677	Ice Bolt	"Attack an enemy by firing ice crystals. (Required Equipment: Staff.)"
10	678	Frostbiter	"Shoot ice crystal projectiles at an enemy, reducing its Movement Speed. (Required Equipment: Staff.)"
10	679	Wind Storm	"Summon a strong windstorm that will damage enemies around you. (Required Equipment: Staff.)"
10	680	Tornado	"Summon a mighty windstorm that will damage enemies around you. (Required Equipment: Staff.)"
10	681	Mana Bolt	"Attack an enemy from a distance with a bolt of magical power. (Required Equipment: Staff.) "
10	682	Mana Spear	"Attack an enemy from a distance with a mighty bolt of magical power. (Required Equipment: Staff.) "
10	683	Voltage Jolt	"Summon lightning from the skies to shock enemies. (Required Equipment: Staff.)"
10	684	Icy Hailstorm	"Summon icy hail within a fixed area to damage enemies and reduce their Movement Speed. (Required Equipment: Staff.)"
10	685	Fire Ring	"Cast a ring of fire at the enemy to inflict damage and reduce its Defense Power. (Required Equipment: Staff.)"
10	686	Meteorite Strike	"Call upon a meteorite to crash on a targeted enemy. (Required Equipment: Staff.)"
10	687	Spell Mastery	"Reduce the amount MP consumed when casting skills."
10	688	Spirit Boost	"Reduce the amount MP consumed when casting skills."
10	689	Meditation	"Increase Maximum MP and MP Recovery Rate by improving your concentration."
10	690	Cure	"Restore HP to a targeted ally."
10	691	Hustle Charm	"Increase the target's Movement Speed."
10	692	Wand Mastery	"Increase Attack Power and Magic Attack Power when equipped with a Wand."
10	693	Mana Drop	"Damage an enemy with a Mana Drop. (Required Equipment: Wand.)"
10	694	Voltage Crash	"Summon lightning from the skies to shock enemies. (Required Equipment: Wand.)"
10	695	Summon Phantom Sword	"Summon a Phantom Sword to fight your enemies. (Required Equipment: Wand.)"
10	696	Soul Revive	"Bring a fallen player back to consciousness. (Required Equipment: Wand.)"
10	697	Recovery	"Restore a fixed amount of HP to a targeted ally."
10	698	Wallop Charm	"Cast an enchantment on a target that enhances Attack Power."
10	699	Resilience Charm	"Cast an enchantment on a target that enhances Defense Power."
10	700	Purify	"Purify a target to remove the status effects of previously cast magic spells."
10	701	Precision Charm	"Cast an enchantment on a target that enhances Accuracy Rate."
10	702	Bonfire	"Summon a bonfire that will continuously restore the HP and MP of nearby allies. (Required Equipment: Wand.)"
10	703	Party Heal	"Immediately restore the HP of your party members."
10	704	Blessed Mind	"Increase party members' Maximum HP and MP amounts by blessing them."
10	705	Integrity	"Restore a large amount of HP to nearby Party Members."
10	706	Sorceror Form	"Transform into a more powerful form endowed with enhanced Magic Attack Power. (Required Equipment: Staff.) "
10	707	Melee Combat Mastery	"Drastically increase Attack Power and Magic Attack Power when equipped with a Staff."
10	708	Freezing Chill	"Attack an enemy with Mana infused ice to decrease its Movement Speed. (Required Equipment: Staff.)"
10	709	Tempest	"Summon a violent tempest to attack and temporarily silence enemies surrounding you. (Required Equipment: Staff.)"
10	710	Glaciating Chill	"Attack an enemy with Mana infused ice to greatly decrease its Movement Speed. (Required Equipment: Staff.)"
10	711	Hurricane	"Summon a powerful hurricane that will damage and silence enemies, suppressing their skills. (Required Equipment: Staff.)"
10	712	Soul Shock	"Momentarily shock an enemy with electrical attack. (Required Equipment: Staff.)"
10	713	Fierce Cudgeling	"Wield a staff in a fierce, focused attack to inflict damage on an enemy. (Required Equipment: Staff.)"
10	714	Soul Electric	"Continuously shock enemies with an electric attack. (Required Equipment: Staff.)"
10	715	Permafrost Chill	"Freeze a target's legs to temporarily decrease its Movement Speed. (Required Equipment: Staff.) "
10	716	Hellfire	"Continously damage enemies by mystically setting them ablaze with the flames of hell. (Required Equipment: Staff.)"
10	717	Staff Stun	"Stun an enemy by attacking it with a Staff. (Required Equipment: Staff.)"
10	718	Mana Burn	"Shoot a plume of fire that will cause damage and reduce the Defense Power of the target and enemies surrounding it. (Required Equipment: Staff.) "
10	719	Mystic Eye	"Detect hidden enemies in your vicinity with mystically enhanced awareness. (Required Equipment: Staff.)"
10	720	Elemental Bolt	"Inflict tremendous damage to an enemy with highly condensed Mana energy. (Required Equipment: Staff.)"
10	721	Aural Pierce	"Temporarily reduce a target's Magic Resistance. (Required Equipment: Staff.)"
10	722	Elemental Spike	"Inflict tremendous critical damage to an enemy with highly condensed Mana energy. (Required Equipment: Staff.)"
10	723	Meteorite Flow	"Call upon a storm of meteors from the heavens to smite enemies within a wide area. (Required Equipment: Staff.)"
10	724	Soul Doubt	"Use Mana energy to suppress a targeted enemy so that it cannot chant spells."
10	725	Untouchable Aura	"Draw divine power into your body to nullify the effect of physical attacks against you. (Required Equipment: Wand.)"
10	726	Magic Battle Mastery	"Increase Attack Power and Magic Attack Power when equipped with a Wand."
10	727	Summon Mastery	"Increase your summoning expertise to enable the summoning of more powerful creatures."
10	728	Mana Wave	"Inflict great damage to distant enemies by shooting pure magical force at them. (Required Equipment: Wand.)"
10	729	Summon Elemental	"Summon an Elemental to attack your enemies. (Required Equipment: Wand.)"
10	730	Voltage Storm	"Summon lightning from the skies to shock enemies. (Required Equipment: Wand.)"
10	731	Summon Firegon	"Summon Firegon to attack enemy(Required Equipment: Wand.)"
10	732	Heavenly Grace	"Rapidly restore HP to your allies."
10	733	Battle Charm	"Cast an enchantment on a target that enhances Attack Speed."
10	734	Salamander Flame	"Summon a red mystic flame that will restore the HP of allies in its vicinity. (Required Equipment: Wand.)"
10	735	Mana Flame	"Summon a blue mystic flame that will restore the MP of allies in its vicinity. (Required Equipment: Wand.)"
10	736	Clobber Charm	"Cast an enchantment on a target that greatly increases Attack Power."
10	737	Toughness Charm	"Cast an enchantment on a target that greatly increases Defense Power."
10	738	Critical Charm	"Cast an enchantment on a target that enhances Critical Rate."
10	739	Valkyrie Charm	"Cast an enchantment on a target that enhances Attack Power."
10	740	Dragon Scale	"Increase Defense Power by imbuing your skin with the power of dragon scales."
10	741	Chant Focusing	"Reduce the amount of MP that is consumed when casting skills by focusing your powers of concentration."
10	742	Lucid Soul	"Increase Maximum HP and MP amounts."
10	746	Combat Mastery	"Increase the Attack Speed of Bow and Combat Weapons."
10	747	Bow Mastery	"Increase Attack Power when equipped with a Bow class weapon."
10	748	Clamp Arrow	"Fire an arrow at an enemy's foot to slightly decrease its Movement Speed. (Required Equipment: Bow.)"
10	749	Double Arrow	"Quickly fire two arrows at a target in one attack. (Required Equipment: Bow.)"
10	750	Backpack Mastery	"Enlarge inventory capacity to increase the maximum amount of items that can be carried."
10	751	Mana Profit	"Reduce the amount of MP that is consumed for skills."
10	752	Offensive Focus	"Concentrate to increase Accuracy Rate and Attack Power at the cost of reducing Dodge Rate."
10	753	Shackle Arrow	"Fire an arrow at an enemy's foot to decrease its Movement Speed. (Required Equipment: Bow.)"
10	754	Triple Arrow	"Quickly fire three arrows at a target in one attack. (Required Equipment: Bow.)"
10	755	Soul Discipline	"Increase HP and MP Recovery Rates."
10	756	Stun Arrow	"Stun an enemy by arrow imbued with spiritual power. (Required Equipment: Bow.)"
10	757	Sprint	"Temporarily increase your Movement Speed."
10	758	Velocity Accordance	"Increase target's Attack Speed."
10	759	Second Sight	"Enable perception of hidden enemies that cannot be seen normally."
10	760	Knuckle Mastery	"Increase Attack power of Katar and Dual Wield weapons."
10	761	Double Slash	"Attack an enemy with an incredibly quick two hit combination attack. (Required Equipment: Katar, Dual Wield weapons.)"
10	762	Focused Impact	"Perform a powerful, concentrated strike on an enemy with a Combat Weapon. (Required Equipment: Katar and Dual Wield weapons.)"
10	763	Poison Knife	"Poison enemies by attacking with a knife laced with toxins. (Required Equipment: Katar, Dual Wield weapons.)"
10	764	Triple Slash	"Perform a 3 strike combination attack on an enemy when wielding a combat weapon. (Required Equipment: Katar, Dual Wield weapons.)"
10	765	Katar Upper	"Inflict great damage to an enemy by performing an uppercut with a Katar. (Required Equipment: Katar.) "
10	766	Dividing Cleave	"Deeply cleave into an enemy when wielding Dual Wield weapons. (Required Equipment: Dual Wield weapons.)"
10	767	Venom Knife	"Throw a knife coated with powerful toxin at an enemy in order to inflict continuous poison damage. (Required Equipment: Katar, Dual Wield weapons.)"
10	768	Katar Mastery	"Increase Attack Speed when equipped with a Katar."
10	769	Dual Weapon Mastery	"Increase Attack Power when equipped with a Dual Wield weapon."
10	770	Stealth	"Move undetected around enemies by skillfully using the environment to escape their notice."
10	771	Ferocity Accordance	"Increase target's Critical Rate."
10	772	Weaken	"Decrease target's Defense Power."
10	773	Mirror Phantasm	"Temporarily maximize your Dodge Rate. "
10	774	Flame Hawk	"Summon a flaming hawk to attack an enemy. (Required Equipment: Katar.)"
10	775	Spiral Kick	"Perform a spin kick to attack surrounding enemies. (Required Equipment: Dual Wield weapons.)"
10	776	Amazon Form	"Perform a transformation that will temporarily maxmize Attack Speed and Accuracy Rate. (Required Equipment: Bow.)"
10	777	Advanced Bow Mastery	"Greatly increase Attack Power when equipped with Bow class weapons."
10	778	Call Hawk	"Summon a hawk to attack an enemy. (Required Equipment: Bow.)"
10	779	Trap Arrow	"Fire an arrow at a target's leg to decrease its Movement Speed and Dodge Rate. (Required Equipment: Bow.)"
10	780	Triple Arrow	"Cause a huge amount of damage to an enemy with a rapidfire arrow attack. (Required Equipment: Bow.)"
10	781	Stealth	"Move undetected around enemies by skillfully using the environment to escape their notice."
10	782	Longinus's Incarnation	"Permanently increase Accuracy Rate."
10	783	Mana Flow	"Reduce the amount of MP that is consumed for skills."
10	784	Point Blank Arrow	"Powerfully fire an arrow at an enemy at close range. (Required Equipment: Bow.)"
10	785	Entangling Arrow	"Shoot a powerful arrow at the target's leg in order to drastically reduce its Movement Speed and Dodge Rate. (Required Equipment: Bow.)"
10	786	Phenix Arrow	"Shoot an arrow at an enemy in a special long distance attack. (Required Equipment: Bow.)"
10	787	Soul Current	"Sharply increase HP and MP Recovery Rates."
10	788	Hawker Accordance	"Temporarily increase the target's Attack Speed."
10	789	Rapid Twitch	"Temporarily increase your Movement Speed."
10	790	Requiem	"Increase your Accuracy Rate at the cost of reducing your Dodge Rate."
10	791	Assassin Form	"Transform into an Assassin form endowed with maxmized Attack Speed and Movement Speed. (Required Equipment: Katar, Dual Wield weapons.)"
10	792	Combat Weapon Mastery	"Increase Attack Power when equipped with a Combat Weapon."
10	793	Triple Slash	"Attack an enemy with an incredibly quick three hit combination attack. (Required Equipment: Katar, Dual Wield weapons.)"
10	794	Mystic Knife	"Summon a knife of magical energy and throw it at an enemy to reduce its Dodge rate. (Required Equipment: Katar, Dual Wield weapons.)"
10	795	Crazy-style Slash	"Attack an enemy with a violent Katar strike. (Required Equipment: Katar)"
10	796	Quick-style Assault	"Attack so quickly that your blades can almost cut through time and space. (Required Equipment: Dual Wield weapons.)"
10	797	Screw Slash	"Spin your body while wielding a Katar to cause critical damage to an enemy. (Required Equipment: Katar)"
10	798	Advanced Katar Mastery	"Increases Attack Speed when equipped with a Katar."
10	799	Cloaking	"Blend into your surroundings to attack enemies without being detected."
10	800	Evasive Guard	"Temporarily enhance your Defense Power and Dodge Rate."
10	801	Advanced Dual Weapon Mastery	"Increase Attack Power when equipped with a  Dual Wield weapon."
10	802	Bloody Assault	"Inflict a huge amount of damage on an enemy with an unpredictable surprise attack. (Required Equipment: Dual Wield weapons.)"
10	803	Vicious Accordance	"Increase the target's Attack Power and Critical attack rate."
10	804	Critical Accordance	"Greatly increase the target's Critical attack rate."
10	805	Mental Storm	"Confuse a target to decrease its Accuracy Rate."
10	806	Enfeeblement	"Cause confusion to a target, decreasing its Defense Power and Accuracy Rate."
10	807	Phenix Slash	"Inflict an incredibly quick attack at an enemy. (Required Equipment: Katar, Dual Wield Weapon.)"
10	808	Flame Slash	"Imbue equipped Katar with fire energy in an attack that will burn its target. (Required Equipment: Katar.)"
10	809	Freezing Assault	"Imbue equipped Dual Wield weapons with ice energy in an attack that will reduce an enemy's Attack Speed. (Required Equipment: Dual Wield Weapon.)"
10	810	Slash Precision	"Increase Accuracy Rate when equipped with a Katar class weapon."
10	811	Assault Precision	"Increase Accuracy Rate when equipped with Dual Weapons."
10	812	Plasma Falcon	"Summon a flaming falcon to attack an enemy."
10	813	Circle Break	"Attack enemies surrounding you by spinning and kicking."
10	814	Impact Arrow	"Stun the enemy by firing an arrow infused with focused spiritual energy. (Required Equipment: Bow.)"
10	816	Trigger Finger	"Increase the Attack Speed of Gun and Launcher weapons."
10	817	Tough Gunner	"Increase the Attack Power of Gun and Launcher weapons."
10	818	Intensify Weapon	"Temporarily increase the Attack Power of equipped weapon."
10	819	Twin Shot	"Quickly fire two shots at an enemy in one attack. (Required Equipment: Gun, Launcher.)"
10	820	Craftsman's Talent	"Raise SEN stat which will enhance crafting skill."
10	821	Discount	"Increase salesmanship, enabling to you to buy goods from NPC shops at cheaper prices."
10	822	Salesman Gait	"Increase Movement Speed by developing the muscles used to perform door to door sales."
10	823	Sniping	"Accurately fire a shot at an enemy's vital point to inflict great damage. (Required Equipment: Gun.)"
10	824	Master Twin Shot	"Enhance the power of the Twin Shot skill. (Required Equipment: Gun, Launcher.)"
10	825	Demolition Expertise	"Increase the damage inflicted with Launcher weapons. (Required Equipment: Launcher.)"
10	826	Backpack Mastery	"Increase your Backpack capability so that you can carry more items."
10	827	Illusion	"Move so quickly that enemies can only perceive your afterimage."
10	828	Mercenary Employment	"Enable employment of stronger mercenaries."
10	829	Employ Warrior	"Summon a mercenary warrior to aid in battle."
10	830	Employ Hunter	"Summon a mercenary hunter to aid in battle."
10	831	Weapon Expertise	"Assert mastery over a weapon's unique characteristics to temporarily add a great increase to its Attack Power."
10	832	Weapon Research	"Raise CON stat. This skill is necessary to enable weapon crafting."
10	833	Armor Research	"Raise Defense Power. This skill is necessary to enable Armor crafting."
10	834	SubItem Research	"Raise Movement Speed. This skill is necessary to enable SubItem crafting."
10	835	Potion Research	"Raise SEN stat. This skill is necessary to enable potion crafting."
10	836	Sword Craft	"Create One-Handed Swords, Two-Handed Swords or Dual Wield weapons out of the appropriate materials."
10	837	Mace Craft	"Create Axes, Spears, Katars or One-Handed Maces out of the appropriate materials."
10	838	Bow Craft	"Create Bows or Crossbows out of the appropriate materials."
10	839	Magic Weapon Craft	"Create Magic Weapons, such as Staffs or Wands, out of the appropriate materials."
10	840	Gun Craft	"Create Guns or Launchers out of the appropriate materials."
10	841	Clothing Craft	"Create normal Clothing, Hats, Gloves, or Shoes that can be equipped by the Visitors."
10	842	Armor Craft	"Create Armor, Helms, Gauntlets, or Boots that can be equipped by Soldier and Hawker class characters."
10	843	Robe Craft	"Create Magic Clothing, Hats, Gloves, or Boots that can be equipped by Muse and Dealer class characters."
10	844	SubItem Craft	"Create Subitems, such as Shields, Back equipment, etc., by using the appropriate materials."
10	845	Potion Craft	"Create Potions by using the appropriate materials."
10	871	Healing (All)	""
10	872	Atk Power, Accuracy Up (All)	""
10	873	Defense Up (All)	""
10	874	Attack Speed, Critical Up (All)	""
10	875	Dex Up (All)	""
10	876	Atk Power, Accuracy Up (All)	""
10	877	Defense Up (All)	""
10	878	Attack Speed, Critical Up (All)	""
10	879	Dex Up (All)	""
10	880	Status Effect Cancelled (All)	""
10	881	Invincibility Mode	""
10	882	Power-Up Mode	""
10	883	Fast Mode	""
10	884	Invisibility Mode	""
10	885	Self Healing	""
10	886	Killing	""
10	887	Stun	""
10	888	Muting	""
10	889	Target Cancelled	""
10	895	GM Skill Mastery	""
10	896	Developer Skill Mastery	""
10	911	Rose	"A mysterious rose that is a special item for the fourth closed beta of ROSE Online."
10	912	Present Box	"When you open this box, a spirit will appear to give you a present."
10	913	Firecracker	"Firecrackers for celebrating the Christmas spirit."
10	914	Grab Bag	"These grab bags are distributed during New Year's. What ever could be inside?"
10	916	Firecracker Penguin	"A capsule that summons a Firecracker Penguin."
10	917	Ice Spirit	"A capsule that summons an Ice Spirit."
10	918	Love Chocolate	"A chocolate especially made for Valentine's Day."
10	921	Fireworks	"Fireworks for the summer beach festival."
10	930	Firecracker	"Start!"
10	931	Firecracker	"Finish!"
10	932	Firecracker	"Ready!"
10	933	Firecracker	"Go!"
10	934	Firecracker	"Quiet!"
10	940	Easter Bunny Capsule	"A small rabbit that looks just like the Easter Bunny. [Fades out of existence after some time.]"
10	941	Easter Egg Capsule	"An egg that is seen as an omen of good fortune. [Fades out of existence after some time.]"
10	942	Soccer Ball PET	"A pet created by the power of Arua. It seems that something amazing will happen once it is summoned."
10	943	Event Scroll	"A scroll tha Judy gives to you asking for help. It would be a great helpful when you address her problem."
10	944	Arua's Blessing	"A scroll that is filled with Arua's Blessing. It seems that something amazing would happen if you use it."
10	951	Perfect Repair Hammer	"A special hammer that will repair items without causing any damage."
10	952	Free Storage Coupon	"With this coupon, you can use the Storage for free for 7 days."
10	953	Storage Expansion Coupon	"With this coupon, you use an additional 30 slots in your Storage for free for 7 days."
10	954	Special Shop A Coupon	"With this coupon, you can change the appearance of your Private Shop for 7 days."
10	955	Special Shop B Coupon	"With this coupon, you can change the appearance of your Private Shop for 7 days."
10	956	Special Shop C Coupon	"With this coupon, you can change the appearance of your Private Shop for 7 days."
10	957	Moldie Shop Coupon	"With this coupon, you can change your Personal Shop's appearance to the Moldie style for 7 days."
10	961	Damage Booster (Extra Max)	"Your attacks will inflict 50% more damage for 10 minutes."
10	962	Defense Booster (Extra Max)	"Your Defense and Magic Resistance will be boosted by 30% for 10 minutes."
10	963	HP&MP Booster (Extra Max)	"Your Max HP and Max MP will be boosted by 50% for 10 minutes."
10	971	Hi!	"Emotive Expression."
10	972	Bow	"Emotive Expression."
10	973	Gracious Bow	"Emotive Expression."
10	974	Laugh	"Emotive Expression."
10	975	Fight Cheer	"Emotive Expression."
10	976	Breakdown	"Emotive Expression."
10	977	Tantrum	"Emotive Expression."
10	978	Applause	"Emotive Expression."
10	991	Firecracker	"Congratulations!"
10	992	Firecracker	"Happy Birthday!"
10	993	Firecracker	"Thank You!"
10	994	Firecracker	"I Love You!"
10	995	Firecracker	"I Love You."
11	301	Garnet [1]	"Jewel of truth and friendship."
11	302	Garnet [2]	"Jewel of truth and friendship."
11	303	Garnet [3]	"Jewel of truth and friendship."
11	304	Garnet [4]	"Jewel of truth and friendship."
11	305	Garnet [5]	"Jewel of truth and friendship."
11	306	Garnet [6]	"Jewel of truth and friendship."
11	307	Garnet [7]	"Jewel of truth and friendship."
11	311	Ruby [1]	"Jewel of passion and dignity."
11	312	Ruby [2]	"Jewel of passion and dignity."
11	313	Ruby [3]	"Jewel of passion and dignity."
11	314	Ruby [4]	"Jewel of passion and dignity."
11	315	Ruby [5]	"Jewel of passion and dignity."
11	316	Ruby [6]	"Jewel of passion and dignity."
11	317	Ruby [7]	"Jewel of passion and dignity."
11	321	Sapphire [1]	"Jewel of truth and eternity."
11	322	Sapphire [2]	"Jewel of truth and eternity."
11	323	Sapphire [3]	"Jewel of truth and eternity."
11	324	Sapphire [4]	"Jewel of truth and eternity."
11	325	Sapphire [5]	"Jewel of truth and eternity."
11	326	Sapphire [6]	"Jewel of truth and eternity."
11	327	Sapphire [7]	"Jewel of truth and eternity."
11	331	Topaz [1]	"Jewel of wisdom and courage."
11	332	Topaz [2]	"Jewel of wisdom and courage."
11	333	Topaz [3]	"Jewel of wisdom and courage."
11	334	Topaz [4]	"Jewel of wisdom and courage."
11	335	Topaz [5]	"Jewel of wisdom and courage."
11	336	Topaz [6]	"Jewel of wisdom and courage."
11	337	Topaz [7]	"Jewel of wisdom and courage."
11	341	Emerald [1]	"Jewel of honesty and immortality."
11	342	Emerald [2]	"Jewel of honesty and immortality."
11	343	Emerald [3]	"Jewel of honesty and immortality."
11	344	Emerald [4]	"Jewel of honesty and immortality."
11	345	Emerald [5]	"Jewel of honesty and immortality."
11	346	Emerald [6]	"Jewel of honesty and immortality."
11	347	Emerald [7]	"Jewel of honesty and immortality."
11	351	Peridot [1]	"Jewel which represents liberation from darkness."
11	352	Peridot [2]	"Jewel which represents liberation from darkness."
11	353	Peridot [3]	"Jewel which represents liberation from darkness."
11	354	Peridot [4]	"Jewel which represents liberation from darkness."
11	355	Peridot [5]	"Jewel which represents liberation from darkness."
11	356	Peridot [6]	"Jewel which represents liberation from darkness."
11	357	Peridot [7]	"Jewel which represents liberation from darkness."
11	361	Diamond [1]	"Jewel of purity and nobility."
11	362	Diamond [2]	"Jewel of purity and nobility."
11	363	Diamond [3]	"Jewel of purity and nobility."
11	364	Diamond [4]	"Jewel of purity and nobility."
11	365	Diamond [5]	"Jewel of purity and nobility."
11	366	Diamond [6]	"Jewel of purity and nobility."
11	367	Diamond [7]	"Jewel of purity and nobility."
11	371	Pink Opal [1]	"Jewel that is said to be created from Arua's tears."
11	372	Pink Opal [2]	"Jewel that is said to be created from Arua's tears."
11	373	Pink Opal [3]	"Jewel that is said to be created from Arua's tears."
11	374	Pink Opal [4]	"Jewel that is said to be created from Arua's tears."
11	375	Pink Opal [5]	"Jewel that is said to be created from Arua's tears."
11	376	Pink Opal [6]	"Jewel that is said to be created from Arua's tears."
11	377	Pink Opal [7]	"Jewel that is said to be created from Arua's tears."
12	1	Rusted Iron	"Iron covered in corroded rust. Touching it makes you feel icky."
12	2	Tin	"A metal with a silvery white luster."
12	3	Copper	"A metal with a reddish luster that melts easily."
12	4	Bronze	"A metal made from melting copper and tin, making it much more durable."
12	5	Iron	"Pure iron, one of the most common metals."
12	6	Silver Iron	"Iron that has been tempered so that it fully gleams with a silver luster."
12	7	Steel	"Iron tempered to the point that it now has a black luster."
12	8	Chromium	"A strange metal with a silvery white gloss. Though strong, it sometimes crumbles quite easily."
12	9	Tiar	"Deteriorated diamond that can barely be seen because of its transparency."
12	10	Damascus	"A mythical metal that actually exists."
12	11	Unprocessed Metal	"A metal that doesn't seem to really be metal. It's soft when you touch it."
12	12	Demon Metal	"Metal, containing a small amount of Mana, that is said to be made by demons."
12	13	Wolf Steel	"Metal shaped like a wolf's claw. Infused with the spirit of the wolf, howls can be heard from it every night."
12	14	Molive	"Metal that emits a white, transparent light."
12	15	Mythril	"The purest silver, Mythril is harder than diamond."
12	16	Orihalcon	"The legendary metal that is said to be unbreakable."
12	17	Adamantium	"A fantasy metal that almost defies the natural laws."
12	18	Otherworldly Metal	"Metal from beyond the physical realm. Its true form is secret."
12	19	Philosopher Stone	"The greatest metal that all alchemists hope to create. It greatly increases Mana amount."
12	20	Mercury	"Although it's a true metal, mercury doesn't retain its shape like the other metals."
12	21	Pebble	"A common pebble that can be found anywhere."
12	22	Yellowish Stone	"A stone made of yellow sand. Can be used in manufacturing."
12	23	Sandstone	"A stone made of fine sand. It's not suitable for construction, but can be good if used carefully."
12	24	Gravel Stone	"Stone made of sand and pebbles."
12	25	Granite	"Stone created from a volcanic eruption. It's hard and coarse to the touch."
12	26	Marble	"A beautiful white stone that reflects light brilliantly. Usually a material used in high class buildings."
12	27	Air Stone	"A stone that floats through the air which can be difficult to get."
12	28	Shining Stone	"A mysterious stone that shines with white light at night, but appears black during the day."
12	29	Otherworldly Stone	"A stone that is not of this mortal realm."
12	30	Meteorite	"A stone that's fallen from the sky and crashed into the ground."
12	31	Twig	"A common twig. Most of them come from trees."
12	32	Maple Wood	"Commonly found in most places, maple wood is usually used to make furniture."
12	33	Aromatic Wood	"Aromatic timber used to make furniture and garden fences."
12	34	Oak Wood	"A very solid and durable wood that has various uses. It's an especially popular material in the creation of wine barrels."
12	35	Paulownia Wood	"Wood that can be used to make furniture and instruments."
12	36	Pine Wood	"Wood that's tough enough to make barrels, boats and buildings, with a beautiful grain that makes it ideal for furniture."
12	37	Cinnamon Wood	"A pleasant looking wood that isn't very tough, but can be easily shaped."
12	38	Red Sandalwood	"Wood that is widely used to create buildings, boats and furniture."
12	39	Otherworldly Wood	"Wood from a tree that is not of this world. Its fluctuating wood grain is fascinating."
12	40	Sephiroth Wood	"Wood from the Sephiroth Tree. Tougher than metal, but very easily shaped, it's said to be the best crafting material."
12	41	Worn-out Leather	"Old and worn out, but you can probably use this leather for something."
12	42	Thin Leather	"Thin leather that might be useful as a covering."
12	43	Sleek Leather	"Smooth, silky leather that may be put to good use in making a belt."
12	44	Tough Leather	"Although rough and coarse, this leather might be handy for bundling slippery or viscous materials."
12	45	Tender Leather	"Leather that's soft as silk."
12	46	Gorgeous Leather	"Ridiculously showy leather that has various uses."
12	47	Thick Leather	"Leather that is so thick that it can't be cut with a knife."
12	48	Hard Leather	"Leather that is solid as stone and can be used to craft armor."
